type,totalcar,totalmotor,totalbike,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,serviceTime,farecar_weekday,farecar_night,farecar_haliday,farecar_month,faremotor_day_hour,faremotor_month,largemotor_month,parking_fare_classification,中山區,中正區,信義區,內湖區,北投區,南港區,士林區,大同區,大安區,文山區,松山區,萬華區
2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,250.0,-1.0,-1.0,15000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,58.0,94.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,20.0,-1.0,800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,-1.0,50.0,7000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,572.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,15000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,-1.0,-1.0,2167.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,-1.0,-1.0,2167.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,90.0,58.0,0.0,0.0,3.0,0.0,0.0,1.0,120.0,-1.0,-1.0,12000.0,-1.0,600.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,194.0,283.0,0.0,4.0,11.0,0.0,4.0,1.0,40.0,20.0,20.0,4800.0,10.0,300.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,363.0,680.0,0.0,0.0,8.0,0.0,0.0,1.0,60.0,-1.0,-1.0,8000.0,50.0,500.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,118.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,135.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,60.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,73.0,118.0,0.0,1.0,2.0,0.0,2.0,1.0,20.0,-1.0,-1.0,4800.0,10.0,300.0,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,4000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,83.0,323.0,0.0,0.0,6.0,0.0,0.0,1.0,80.0,-1.0,-1.0,8000.0,-1.0,-1.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,170.0,195.0,0.0,2.0,4.0,3.0,4.0,1.0,30.0,-1.0,-1.0,4600.0,10.0,300.0,2300.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,90.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,91.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,258.0,178.0,0.0,6.0,6.0,5.0,6.0,1.0,40.0,20.0,20.0,4800.0,10.0,300.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,6500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,30.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,10.0,1500.0,-1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,64.0,90.0,0.0,2.0,2.0,0.0,0.0,1.0,20.0,-1.0,40.0,3000.0,-1.0,300.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,325.0,375.0,0.0,6.0,8.0,0.0,0.0,1.0,20.0,-1.0,40.0,3000.0,10.0,300.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,133.0,160.0,0.0,3.0,4.0,1.0,3.0,1.0,30.0,-1.0,-1.0,4800.0,-1.0,300.0,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,135.0,156.0,0.0,3.0,3.0,10.0,3.0,1.0,30.0,-1.0,-1.0,5250.0,10.0,300.0,2625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,149.0,174.0,0.0,3.0,5.0,8.0,4.0,1.0,30.0,-1.0,-1.0,5250.0,10.0,300.0,2625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-1.0,-1.0,4200.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,128.0,114.0,0.0,3.0,4.0,0.0,3.0,1.0,20.0,-1.0,-1.0,4200.0,10.0,300.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-1.0,-1.0,3000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,18000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150.0,-1.0,-1.0,15000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,4000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,71.0,122.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,-1.0,-1.0,3000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,102.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,170.0,353.0,0.0,4.0,7.0,0.0,0.0,1.0,60.0,-1.0,80.0,7000.0,40.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,2500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,75.0,28.0,0.0,2.0,2.0,0.0,0.0,1.0,30.0,-1.0,40.0,7000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,20.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,78.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,-1.0,3000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,20.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,44.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,-1.0,-1.0,7000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,10.0,300.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,514.0,910.0,0.0,12.0,11.0,0.0,0.0,1.0,30.0,-1.0,-1.0,3000.0,20.0,300.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,-1.0,-1.0,4000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,30.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,50.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,237.0,346.0,0.0,5.0,8.0,0.0,5.0,1.0,30.0,-1.0,-1.0,3000.0,10.0,300.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,160.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,40.0,20.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,-1.0,-1.0,7000.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,100.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,60.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,65.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1500.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,3500.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,103.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,100.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,130.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,100.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,369.0,178.0,0.0,8.0,4.0,0.0,11.0,1.0,30.0,-1.0,-1.0,4800.0,10.0,300.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
